,장소,주차장(1등급),주차장(2등급),주차장(3등급)
9331,서울특별시 강남구 신사동 568-19,1.0,0.0,9.0
9332,서울특별시 강남구 역삼동 606-28,0.0,0.0,16.0
9333,서울특별시 강남구 논현동 180-14주변,1.0,0.0,8.0
9334,서울특별시 강남구 역삼동 도곡로19길11,0.0,0.0,5.0
9335,서울특별시 강남구 신사동 663-4 번지주변,0.0,0.0,14.0
9336,서울특별시 강남구 일원동 629-10,2.0,1.0,1.0
9337,서울특별시 강남구 논현동 58-2 오은환,0.0,0.0,8.0
9338,서울특별시 강남구 대치동 906-23,1.0,0.0,3.0
9339,서울특별시 강남구 역삼동 658-8,0.0,0.0,11.0
9340,서울특별시 강남구 대치동 919-20,1.0,0.0,4.0
9341,서울특별시 강남구 논현동 학동로20길66,1.0,0.0,6.0
9342,서울특별시 강남구 대치동 898-31주변,1.0,0.0,4.0
9343,서울특별시 강남구 논현동 273-8,0.0,0.0,3.0
9344,서울특별시 강남구 논현동 140-3주변,1.0,0.0,4.0
9345,서울특별시 강남구 역삼동 역삼로3길10,0.0,0.0,4.0
9346,서울특별시 강남구 논현동 92-1 람보르기니,0.0,0.0,12.0
9347,서울특별시 강남구 역삼동 672-27번지,0.0,0.0,11.0
9348,서울특별시 강남구 신사동 664-32주변,0.0,0.0,8.0
9349,서울특별시 강남구 대치동 936-8,1.0,0.0,4.0
9350,서울특별시 강남구 역삼동 626-8,0.0,0.0,19.0
9351,서울특별시 강남구 논현동 논현로111길36,1.0,0.0,14.0
9352,서울특별시 강남구 역삼동 648-23,0.0,0.0,13.0
9353,서울특별시 강남구 역삼동 논현로63길 16,0.0,0.0,5.0
9354,"서울특별시 강남구 역삼동 670-14,",0.0,0.0,14.0
9355,서울특별시 강남구 논현동 143번지,1.0,0.0,2.0
9356,서울특별시 강남구 청담동 12월 28일,1.0,1.0,10.0
9357,서울특별시 강남구 논현동 학동로20길22,1.0,0.0,9.0
9358,서울특별시 강남구 역삼동 656-30,0.0,0.0,4.0
9359,서울특별시 강남구 자곡동 자곡로204-25,0.0,0.0,1.0
9360,서울특별시 강남구 역삼동 778-38,0.0,0.0,3.0
9361,서울특별시 강남구 청담동 서울 강남구 청담동 5-25,1.0,1.0,10.0
9362,서울특별시 강남구 논현동 127-14 번지주변,0.0,0.0,9.0
9363,서울특별시 강남구 대치동 890-49주변,0.0,1.0,8.0
9364,서울특별시 강남구 역삼동 830-8,0.0,0.0,4.0
9365,서울특별시 강남구 논현동 147-22주변,1.0,0.0,5.0
9366,서울특별시 강남구 신사동 530-6주변,1.0,0.0,3.0
9367,서울특별시 강남구 대치동 서울특별시 강남구 선릉로72길 18,1.0,0.0,5.0
9368,서울특별시 강남구 역삼동 723-26,0.0,0.0,9.0
9369,서울특별시 강남구 삼성동 143-48번지,0.0,1.0,11.0
9370,서울특별시 강남구 역삼동 658-14,0.0,0.0,13.0
9371,서울특별시 강남구 논현동 206-20,0.0,0.0,15.0
9372,서울특별시 강남구 일원동 732-1,0.0,0.0,3.0
9373,서울특별시 강남구 논현동 108-12,0.0,0.0,7.0
9374,서울특별시 강남구 신사동 압구정로30길75,1.0,0.0,11.0
9375,서울특별시 강남구 논현동 187-21,1.0,0.0,8.0
9376,서울특별시 강남구 역삼동 752-26번지,0.0,0.0,5.0
9377,서울특별시 강남구 역삼동 740-18번지,0.0,0.0,9.0
9378,서울특별시 강남구 논현동 280-17,1.0,0.0,4.0
9379,서울특별시 강남구 대치동 서울 강남구 대치동 1012-111,0.0,2.0,10.0
9380,서울특별시 강남구 일원동 서울특별시 강남구 일원로3길 86,2.0,0.0,1.0
9381,서울특별시 강남구 논현동 277-5,0.0,0.0,3.0
9382,서울특별시 강남구 수서동 204-1 부근,0.0,1.0,0.0
9383,서울특별시 강남구 청담동 120번지,0.0,1.0,8.0
9384,서울특별시 강남구 대치동 1006주변,0.0,3.0,8.0
9385,서울특별시 강남구 도곡동 955,1.0,0.0,0.0
9386,서울특별시 강남구 역삼동 808-3,1.0,0.0,6.0
9387,서울특별시 강남구 논현동 40 (논현로131길),0.0,0.0,7.0
9388,서울특별시 강남구 도곡동 902-54,1.0,0.0,2.0
9389,서울특별시 강남구 대치동 500,0.0,1.0,1.0
9390,서울특별시 강남구 삼성동 151-19,0.0,1.0,14.0
9391,서울특별시 강남구 신사동 661-7,0.0,0.0,8.0
9392,서울특별시 강남구 역삼동 775-17,0.0,0.0,6.0
9393,서울특별시 강남구 일원동 656-5,2.0,1.0,1.0
9394,서울특별시 강남구 삼성동 25-24,0.0,0.0,5.0
9395,서울특별시 강남구 삼성동 152-10,0.0,1.0,13.0
9396,서울특별시 강남구 논현동 18-4 하노이,0.0,0.0,4.0
9397,서울특별시 강남구 대치동 삼성로72길 64,0.0,2.0,7.0
9398,서울특별시 강남구 삼성동 146-15,0.0,0.0,9.0
9399,서울특별시 강남구 논현동 147-10번지주변,1.0,0.0,7.0
9400,서울특별시 강남구 대치동  949-11 부근,0.0,3.0,8.0
9401,서울특별시 강남구 논현동 논현로114길10,0.0,0.0,10.0
9402,서울특별시 강남구 삼성동 124-20,0.0,1.0,14.0
9403,서울특별시 강남구 도곡동 413-12,0.0,1.0,6.0
9404,서울특별시 강남구 역삼동 테헤란로4길 15,0.0,0.0,3.0
9405,서울특별시 강남구 논현동 32-9번지,0.0,0.0,8.0
9406,서울특별시 강남구 역삼동 633-8,0.0,0.0,16.0
9407,서울특별시 강남구 신사동 563주변,1.0,0.0,9.0
9408,서울특별시 강남구 역삼동 강남대로110길 40,0.0,0.0,13.0
9409,서울특별시 강남구 청담동  2-14 ,1.0,0.0,14.0
9410,서울특별시 강남구 대치동 931-23,1.0,1.0,6.0
9411,서울특별시 강남구 논현동 147-21번지,1.0,0.0,5.0
9412,서울특별시 강남구 대치동 27-13,0.0,0.0,0.0
9413,서울특별시 강남구 대치동 928-11,1.0,0.0,3.0
9414,서울특별시 강남구 도곡동 455,0.0,2.0,5.0
9415,서울특별시 강남구 삼성동 188 삼성동 센트럴 IPARK,0.0,0.0,6.0
9416,서울특별시 강남구 대치동 896-51,0.0,1.0,9.0
9417,서울특별시 강남구 역삼동 봉은사로328,0.0,0.0,2.0
9418,서울특별시 강남구 논현동 221-6,0.0,0.0,12.0
9419,서울특별시 강남구 신사동 523-36,1.0,0.0,5.0
9420,서울특별시 강남구 신사동 597-4,1.0,0.0,12.0
9421,서울특별시 강남구 역삼동 735-18주변,0.0,0.0,8.0
9422,서울특별시 강남구 개포동 656-4,1.0,0.0,4.0
9423,서울특별시 강남구 청담동 서울 강남구 청담동 77 기업은행,1.0,1.0,10.0
9424,서울특별시 강남구 일원동 631-1,2.0,1.0,1.0
9425,서울특별시 강남구 대치동 964-5,0.0,2.0,6.0
9426,서울특별시 강남구 논현동 138-12,1.0,0.0,4.0
9427,서울특별시 강남구 논현동 166번지,1.0,0.0,2.0
9428,서울특별시 강남구 대치동 924-9,1.0,0.0,4.0
9429,서울특별시 강남구 논현동 도산대로314,0.0,0.0,12.0
9430,서울특별시 강남구 삼성동 142-3 주변,0.0,1.0,9.0
9431,서울특별시 강남구 논현동 230-18,0.0,0.0,8.0
9432,서울특별시 강남구 논현동 3 올리브영,0.0,0.0,5.0
9433,서울특별시 강남구 논현동 131-29,0.0,0.0,10.0
9434,서울특별시 강남구 삼성동 58,0.0,0.0,1.0
9435,서울특별시 강남구 역삼동 논현로105길13,0.0,0.0,16.0
9436,서울특별시 강남구 역삼동 테헤란로19길 52,0.0,0.0,18.0
9437,서울특별시 강남구 신사동 564-12,1.0,0.0,9.0
9438,서울특별시 강남구 역삼동 652-13,0.0,0.0,9.0
9439,서울특별시 강남구 신사동 503-5 홍미닭발,0.0,0.0,5.0
9440,서울특별시 강남구 삼성동 36-19,0.0,0.0,2.0
9441,서울특별시 강남구 삼성동 127-1,0.0,1.0,13.0
9442,서울특별시 강남구 역삼동 725-30,0.0,0.0,9.0
9443,서울특별시 강남구 일원동 673-2,1.0,1.0,1.0
9444,서울특별시 강남구 율현동 서울 강남구 밤고개로21길 8,0.0,1.0,3.0
9445,서울특별시 강남구 삼성동 영동대로112길,1.0,2.0,4.0
9446,서울특별시 강남구 논현동 242(9~28),0.0,0.0,5.0
9447,서울특별시 강남구 삼성동 69,0.0,0.0,8.0
9448,서울특별시 강남구 대치동 서울 강남구 영동대로85길 34,0.0,1.0,13.0
9449,서울특별시 강남구 청담동 92-8 그릴힐,1.0,1.0,15.0
9450,서울특별시 강남구 논현동 180-1,1.0,0.0,7.0
9451,서울특별시 강남구 역삼동 619-22,0.0,0.0,7.0
9452,서울특별시 강남구 역삼동 719-4,0.0,0.0,8.0
9453,서울특별시 강남구 역삼동 698-24번지,0.0,0.0,5.0
9454,서울특별시 강남구 대치동 890~38,0.0,1.0,9.0
9455,서울특별시 강남구 대치동 1014-8,1.0,1.0,5.0
9456,서울특별시 강남구 역삼동 668-8,0.0,0.0,14.0
9457,서울특별시 강남구 논현동 162-10주변,1.0,0.0,5.0
9458,서울특별시 강남구 청담동 36-2주변,1.0,0.0,4.0
9459,서울특별시 강남구 세곡동 자곡로114 앞,0.0,0.0,0.0
9460,서울특별시 강남구 압구정동 452번지,0.0,1.0,11.0
9461,서울특별시 강남구 도곡동 944-13,1.0,0.0,0.0
9462,서울특별시 강남구 논현동 156-16,1.0,0.0,13.0
9463,서울특별시 강남구 청담동 101-12주변,0.0,1.0,6.0
9464,서울특별시 강남구 수서동 714-2,1.0,1.0,0.0
9465,서울특별시 강남구 대치동 963-6,0.0,2.0,6.0
9466,서울특별시 강남구 도곡동 552-17,1.0,0.0,2.0
9467,서울특별시 강남구 신사동 526-1,1.0,0.0,5.0
9468,서울특별시 강남구 대치동 1015-8주변,1.0,1.0,3.0
9469,서울특별시 강남구 신사동 서울 강남구 도산대로 149 (신사동,0.0,0.0,8.0
9470,서울특별시 강남구 논현동 99-13,0.0,0.0,13.0
9471,서울특별시 강남구 논현동 101-1,0.0,0.0,12.0
9472,서울특별시 강남구 청담동 117-39,0.0,1.0,7.0
9473,서울특별시 강남구 대치동 943-9번지,0.0,2.0,11.0
9474,서울특별시 강남구 신사동 608-2,0.0,1.0,11.0
9475,서울특별시 강남구 청담동 59,0.0,1.0,4.0
9476,서울특별시 강남구 도곡동 424-8,0.0,2.0,5.0
9477,서울특별시 강남구 논현동 학동로50길,0.0,0.0,5.0
9478,서울특별시 강남구 삼성동 108-5,1.0,2.0,4.0
9479,서울특별시 강남구 압구정동 657-16,0.0,0.0,14.0
9480,서울특별시 강남구 역삼동 647-14번지,0.0,0.0,15.0
9481,서울특별시 강남구 도곡동 논현로57길 10,0.0,0.0,4.0
9482,서울특별시 강남구 개포동 155-4,0.0,1.0,2.0
9483,서울특별시 강남구 삼성동 114-29,0.0,0.0,3.0
9484,서울특별시 강남구 자곡동 663주변,0.0,0.0,1.0
9485,서울특별시 강남구 논현동 165-19주변,1.0,0.0,2.0
9486,서울특별시 강남구 대치동 1014-3 주변 묘동교회주변,1.0,1.0,3.0
9487,"서울특별시 강남구 개포동 12,대진초교",0.0,2.0,1.0
9488,서울특별시 강남구 역삼동 624-38,0.0,0.0,17.0
9489,서울특별시 강남구 대치동 623 남서울종합상가,0.0,1.0,3.0
9490,서울특별시 강남구 역삼동 770-21,0.0,0.0,8.0
9491,서울특별시 강남구 신사동 665-1 한양타운빌딩,0.0,0.0,13.0
9492,서울특별시 강남구 삼성동 64,0.0,0.0,5.0
9493,서울특별시 강남구 역삼동 624-42,0.0,0.0,18.0
9494,서울특별시 강남구 청담동 49-5 짬봉맛의재현,0.0,1.0,7.0
9495,서울특별시 강남구 논현동 158번지 주변,1.0,0.0,7.0
9496,서울특별시 강남구 도곡동 서울특별시 강남구 남부순환로363길 ,1.0,0.0,1.0
9497,서울특별시 강남구 신사동 505-4,0.0,0.0,5.0
9498,서울특별시 강남구 일원동 683-18,1.0,2.0,1.0
9499,서울특별시 강남구 청담동 97-21번지주변,0.0,1.0,13.0
9500,"서울특별시 강남구 논현동 158-33,",1.0,0.0,5.0
9501,서울특별시 강남구 역삼동 732-14,0.0,0.0,5.0
9502,서울특별시 강남구 도곡동 남부순환로378길42,0.0,2.0,5.0
9503,서울특별시 강남구 논현동 194-23번지,1.0,0.0,11.0
9504,서울특별시 강남구 역삼동 744-14,0.0,0.0,9.0
9505,서울특별시 강남구 개포동 177,0.0,1.0,2.0
9506,서울특별시 강남구 대치동 삼성로71길30,1.0,0.0,5.0
9507,서울특별시 강남구 논현동 147-22번지주변,1.0,0.0,5.0
9508,서울특별시 강남구 논현동 188-20번지,1.0,0.0,10.0
9509,서울특별시 강남구 역삼동 828-22주변,0.0,0.0,6.0
9510,서울특별시 강남구 수서동 199-3srt,0.0,1.0,0.0
9511,서울특별시 강남구 도곡동 467-16,0.0,0.0,0.0
9512,서울특별시 강남구 논현동 107-37,0.0,0.0,6.0
9513,서울특별시 강남구 역삼동 738-42,0.0,0.0,9.0
9514,서울특별시 강남구 도곡동 961-1 부근,1.0,0.0,2.0
9515,서울특별시 강남구 삼성동 27-15,0.0,0.0,3.0
9516,서울특별시 강남구 논현동 언주로147길18,0.0,0.0,8.0
9517,서울특별시 강남구 대치동 935-25,1.0,0.0,4.0
9518,서울특별시 강남구 신사동 535-23,1.0,0.0,7.0
9519,서울특별시 강남구 청담동 124,0.0,1.0,6.0
9520,서울특별시 강남구 역삼동 745-35,0.0,0.0,10.0
9521,서울특별시 강남구 논현동 강남대로118길77,1.0,0.0,10.0
9522,서울특별시 강남구 논현동 212-20,0.0,0.0,10.0
9523,서울특별시 강남구 논현동 201-11,1.0,0.0,5.0
9524,서울특별시 강남구 신사동 593-22,0.0,0.0,12.0
9525,서울특별시 강남구 신사동 압구정로46길50,0.0,0.0,18.0
9526,서울특별시 강남구 삼성동 21 노브랜드,0.0,0.0,5.0
9527,서울특별시 강남구 역삼동 625-7,0.0,0.0,18.0
9528,서울특별시 강남구 논현동 184-9,1.0,0.0,3.0
9529,서울특별시 강남구 대치동 921-7,1.0,0.0,5.0
9530,서울특별시 강남구 도곡동 545-6,0.0,0.0,5.0
9531,서울특별시 강남구 청담동 141-7,0.0,0.0,7.0
9532,서울특별시 강남구 삼성동 65-4주변,0.0,0.0,5.0
9533,서울특별시 강남구 논현동 160-15,1.0,0.0,4.0
9534,서울특별시 강남구 논현동 164-17번지,1.0,0.0,1.0
9535,서울특별시 강남구 삼성동 144-22 정관장,0.0,1.0,10.0
9536,서울특별시 강남구 대치동 975-6,0.0,2.0,7.0
9537,서울특별시 강남구 개포동 1249-4,0.0,1.0,4.0
9538,서울특별시 강남구 대치동 917-15,1.0,0.0,5.0
9539,서울특별시 강남구 논현동 230-15,0.0,0.0,9.0
9540,서울특별시 강남구 대치동 영동대로421,0.0,2.0,9.0
9541,서울특별시 강남구 삼성동 봉은사로108길,1.0,2.0,7.0
9542,서울특별시 강남구 역삼동 619-16번지,0.0,0.0,7.0
9543,서울특별시 강남구 신사동 652-4,0.0,0.0,14.0
9544,서울특별시 강남구 역삼동 725-52,0.0,0.0,8.0
9545,서울특별시 강남구 도곡동 963-2 부근,0.0,0.0,4.0
9546,서울특별시 강남구 역삼동 640-13,0.0,0.0,15.0
9547,서울특별시 강남구 역삼동 봉은사로24길65,0.0,0.0,15.0
9548,서울특별시 강남구 대치동 924-7,1.0,0.0,4.0
9549,서울특별시 강남구 논현동 234-2번지주변,0.0,0.0,10.0
9550,서울특별시 강남구 일원동 서울 강남구 개포로 지하 522 (일,0.0,0.0,3.0
9551,서울특별시 강남구 역삼동 793-11,0.0,0.0,6.0
9552,서울특별시 강남구 역삼동 725-67,0.0,0.0,10.0
9553,서울특별시 강남구 역삼동 624-5,0.0,0.0,18.0
9554,서울특별시 강남구 논현동 184,1.0,0.0,2.0
9555,서울특별시 강남구 논현동 63-19,0.0,0.0,8.0
9556,서울특별시 강남구 청담동 도산대로537,0.0,1.0,3.0
9557,서울특별시 강남구 압구정동 서울 강남구 압구정동 657-27,0.0,0.0,12.0
9558,서울특별시 강남구 역삼동 테헤란로14길6,0.0,0.0,11.0
9559,서울특별시 강남구 삼성동 120-13,0.0,1.0,13.0
9560,서울특별시 강남구 세곡동 582 부근,0.0,0.0,0.0
9561,서울특별시 강남구 논현동 도산대로30길56,0.0,0.0,9.0
9562,서울특별시 강남구 논현동 187-5주변,1.0,0.0,8.0
9563,서울특별시 강남구 신사동 521-1,1.0,0.0,6.0
9564,서울특별시 강남구 논현동 선릉로111길10,0.0,0.0,3.0
9565,서울특별시 강남구 자곡동 450-4,0.0,0.0,0.0
9566,서울특별시 강남구 역삼동 818-7,0.0,0.0,8.0
9567,서울특별시 강남구 논현동 160-11번지 주변,1.0,0.0,4.0
9568,서울특별시 강남구 개포동 1200-10,1.0,0.0,7.0
9569,서울특별시 강남구 역삼동 858-8,0.0,0.0,7.0
9570,서울특별시 강남구 대치동 889~65,0.0,0.0,5.0
9571,서울특별시 강남구 대치동 904-14,1.0,0.0,5.0
9572,서울특별시 강남구 역삼동 서울 강남구 선릉로 309-2,1.0,0.0,4.0
9573,서울특별시 강남구 논현동 156-2,1.0,0.0,11.0
9574,서울특별시 강남구 개포동 1237-17,0.0,1.0,2.0
9575,서울특별시 강남구 역삼동 766-13,0.0,0.0,3.0
9576,서울특별시 강남구 역삼동 837-15주변,0.0,0.0,2.0
9577,서울특별시 강남구 논현동 88-4번지주변,0.0,0.0,9.0
9578,서울특별시 강남구 삼성동 127,0.0,1.0,13.0
9579,서울특별시 강남구 도곡동 도곡로164,0.0,0.0,4.0
9580,서울특별시 강남구 일원동 614 일원초,1.0,2.0,2.0
9581,서울특별시 강남구 대치동 976-5,0.0,2.0,7.0
9582,서울특별시 강남구 대치동 900-68,1.0,1.0,8.0
9583,서울특별시 강남구 역삼동 680-2번지,0.0,0.0,3.0
9584,서울특별시 강남구 역삼동 700-5 경동렌트카,0.0,0.0,4.0
9585,서울특별시 강남구 대치동 963-4,0.0,2.0,6.0
9586,서울특별시 강남구 신사동 547-7,1.0,0.0,6.0
9587,서울특별시 강남구 청담동 99,0.0,1.0,8.0
9588,서울특별시 강남구 역삼동 661-12,0.0,0.0,8.0
9589,서울특별시 강남구 논현동 247-12번지,0.0,0.0,6.0
9590,서울특별시 강남구 역삼동 봉은사로26길7,0.0,0.0,17.0
9591,서울특별시 강남구 신사동 634-4,0.0,0.0,10.0
9592,서울특별시 강남구 자곡동 674,0.0,0.0,1.0
9593,서울특별시 강남구 역삼동 834-47,0.0,0.0,6.0
9594,서울특별시 강남구 역삼동 835-11,0.0,0.0,3.0
9595,서울특별시 강남구 도곡동 강남대로44길,1.0,0.0,0.0
9596,서울특별시 강남구 삼성동 32-3주변,0.0,0.0,2.0
9597,서울특별시 강남구 압구정동 언주로 844,0.0,0.0,10.0
9598,서울특별시 강남구 논현동 5,0.0,0.0,6.0
9599,서울특별시 강남구 역삼동 839-11,0.0,0.0,1.0
9600,서울특별시 강남구 대치동 990주변,0.0,1.0,6.0
9601,서울특별시 강남구 논현동 언주로136길15,0.0,0.0,6.0
9602,서울특별시 강남구 대치동 도곡로511,0.0,1.0,7.0
9603,서울특별시 강남구 논현동 학동로33길38,0.0,0.0,10.0
9604,서울특별시 강남구 일원동 서울특별시 강남구 일원로 115,0.0,1.0,3.0
9605,서울특별시 강남구 역삼동 728-7,0.0,0.0,8.0
9606,서울특별시 강남구 논현동 263-28,0.0,0.0,6.0
9607,서울특별시 강남구 신사동 608,0.0,1.0,11.0
9608,서울특별시 강남구 신사동 628-27,0.0,0.0,10.0
9609,서울특별시 강남구 논현동 04월 15일,0.0,0.0,5.0
9610,서울특별시 강남구 역삼동 도곡로3길10,0.0,0.0,1.0
9611,서울특별시 강남구 논현동 177-4,1.0,0.0,11.0
9612,서울특별시 강남구 대치동 941-23,1.0,0.0,4.0
9613,서울특별시 강남구 역삼동 783-17,0.0,0.0,3.0
9614,서울특별시 강남구 삼성2동 172-73,0.0,1.0,15.0
9615,서울특별시 강남구 신사동 588-24,0.0,0.0,12.0
9616,서울특별시 강남구 논현동 197-17번지주변,1.0,0.0,8.0
9617,서울특별시 강남구 수서동 721~ SRT,0.0,0.0,0.0
9618,서울특별시 강남구 신사동 536-3 아이디병원,0.0,0.0,7.0
9619,서울특별시 강남구 신사동 610-14,0.0,1.0,9.0
9620,서울특별시 강남구 신사동 643-2,0.0,0.0,7.0
9621,서울특별시 강남구 신사동 657-2,0.0,0.0,14.0
9622,서울특별시 강남구 역삼동 777-32번지,0.0,0.0,4.0
9623,서울특별시 강남구 신사동 571-4,1.0,0.0,7.0
9624,서울특별시 강남구 도곡동 972 부근,1.0,0.0,1.0
9625,서울특별시 강남구 삼성동 46-33,0.0,0.0,6.0
